order_id,customer_id,restaurant_name,cuisine,order_datetime,delivery_time_min,order_value,discount_percent,payment_method,rating,delivery_city,delivery_partner,food_items,restaurant_lat,restaurant_long,user_lat,user_long,cancellation_reason,refund_amount
82522,4135,Tandoori Nights,Japanese,2025-11-06 07:47:04,82,NA,7.52,UPI,five,Pune,Deepak,Sushi Set,18.901838764754565,85.64022552374989,17.820924441379645,74.50190488407145,Restaurant busy,0
68287,8472,Pizza Craft,Fast Food,2025-03-23 17:29:04,delay,NA,,UPI,five,Hyderabad,Deepak,Noodles,27.363019845911328,77.60225577287838,21.513214905642094,78.4389624218392,Customer Cancelled,0
75915,5182,Sushi World,South Indian,2025-04-26 05:55:04,delay,NA,2.19,Cash,,Mumbai,Deepak,"Pizza, Coke",21.364112173147944,77.83323510669797,21.265348519386514,80.99470537314637,,
83064,8119,Tandoori Nights,Chinese,2024-11-25 16:48:04,delay,1323.52,,CASH,,Kolkata,Sana,Biryani,15.918427679575235,84.57916944276073,27.000407220792162,88.02012444636576,Rider unavailable,0
56114,3471,Café Bliss,Chinese,2025-03-05 01:47:04,delay,,,Card,1.4,Pune,Kiran,South Thali,20.661913702866514,74.8520001357691,24.017432179721496,74.03039652055519,Restaurant busy,0
13345,3753,Veggie Point,Mexican,2025-10-01 11:28:04,,,39.93,UPI,,Kolkata,Sana,"Burger, Fries",12.88993279663417,77.76647100992489,23.024622083923873,74.2017035070316,,
53952,1248,burger hub,ITALIAN,2025-11-26 08:30:04,,,2.03,CASH,,Delhi,Fatima,"Burger, Fries",20.522132915661594,85.0525262814027,18.054887124219345,76.49140578316147,Customer Cancelled,pending
19221,7702,Kebab Street,South Indian,2025-08-17 23:56:04,24,,,Net Banking,1.6,Mumbai,Kiran,"Pizza, Coke",13.18248666623272,74.3772704906004,13.19403730215972,74.63742047907651,Rider unavailable,pending
36906,6126,Biryani Express,North Indian,2025-11-13 16:53:04,delay,894.21,24.91,CASH,,Bangalore,Deepak,Noodles,24.157672007682827,86.19604228667819,17.607110214431348,85.2672719899309,Rider unavailable,391.13
66798,8654,Tandoori Nights,north indian,2025-06-26 21:42:04,,1334.51,,CASH,1.9,Delhi,Kiran,"Pizza, Coke",20.059677176614183,74.54640214036458,14.301630332919379,80.72085917742518,Customer Cancelled,458.44
46345,4712,Kebab Street,South Indian,2025-03-08 01:24:04,56,NA,,Card,five,Bangalore,Rohan,Biryani,20.100069078196363,79.22648481420703,22.34475297875404,74.28110106709602,Rider unavailable,205.39
94399,7565,Noodle House,Italian,2025-09-27 05:54:04,delay,1168.28,,Cash,,Delhi,Kiran,Biryani,21.891403009588018,81.14997963228282,18.328275432944594,78.61996662709677,Customer Cancelled,294.53
88762,6713,Pizza Craft,ITALIAN,2025-09-11 04:47:04,delay,678.29,,CASH,3.7,Hyderabad,Deepak,South Thali,25.437755896545106,86.92109825661622,24.92468145723182,82.01310701200346,Restaurant busy,396.12
94953,4033,Pizza Craft,Fast Food,2025-04-24 16:45:04,,,26.17,Cash,five,Mumbai,Harsh,Biryani,18.932112049031623,76.18611630313461,12.932966638375758,84.58214526710528,Restaurant busy,499.3
96294,4459,Café Bliss,north indian,2024-12-16 20:45:04,111,NA,5.36,Wallet,,Delhi,Deepak,Noodles,22.7901074110397,87.84269962617452,14.75882800300779,84.59790941517473,,
33867,8438,Veggie Point,Japanese,2025-07-17 16:00:04,delay,NA,7.19,Net Banking,,Mumbai,Kiran,Sushi Set,22.353156509703332,87.71771285641356,25.149350962749363,83.29305988528968,Customer Cancelled,112.1
64226,6526,Café Bliss,Fast Food,2025-08-19 14:02:04,31,1062.24,,Cash,five,Kolkata,Deepak,Biryani,13.733837291672334,73.78520366058744,19.417490519483703,87.5458793234164,Rider unavailable,pending
45429,6891,burger hub,north indian,2025-08-21 07:41:04,80,1691.67,,Wallet,3.5,Bangalore,Kiran,South Thali,26.625214561490772,80.27912667631331,20.088574785908097,76.78986663323283,,
98608,6632,Spice Villa,Italian,2025-04-12 20:16:04,72,NA,,Card,1.9,Kolkata,Harsh,Biryani,25.209445083411776,82.73522477520876,20.270175767021474,80.91676004693024,Customer Cancelled,241.93
22687,1199,Sushi World,Mexican,2025-06-03 18:26:04,delay,344.47,29.68,Net Banking,,Kolkata,Deepak,Biryani,13.998420188117535,86.25012955359772,16.15081290279977,78.75871891955352,Customer Cancelled,0
52337,3602,Pizza Craft,Mexican,2025-06-09 08:29:04,79,361.68,11.73,Card,3.3,Mumbai,Deepak,Sushi Set,18.232711341684244,81.54436677254839,21.727506472168333,81.54106652052658,Rider unavailable,pending
15484,5371,Sushi World,Fast Food,2025-02-24 18:03:04,110,NA,,Card,,Bangalore,Deepak,"Pizza, Coke",19.340394811247826,79.90586870926214,20.842490255363813,87.76927390283112,,
38560,8736,Burger Hub,South Indian,2025-08-30 21:59:04,,,11.7,UPI,five,Mumbai,Amit,Noodles,26.480084294956505,82.77253582429195,21.297170183808184,75.48604236974467,Customer Cancelled,pending
39826,6294,Veggie Point,north indian,2025-05-05 09:25:04,delay,NA,35.67,Card,five,Pune,Harsh,"Burger, Fries",14.199991195018011,81.99984764516373,23.402634708189925,73.9719094483911,Rider unavailable,0
91127,7464,Tandoori Nights,Japanese,2025-11-10 06:14:04,delay,481.24,,Net Banking,,Mumbai,Fatima,"Burger, Fries",22.56922833664094,74.12527898674972,21.319051759685948,81.46097638499111,Customer Cancelled,0
13244,3379,Sushi World,Japanese,2024-12-23 01:19:04,72,NA,,Net Banking,five,Delhi,Fatima,Noodles,27.807672198129943,85.1176172780754,23.522155589876864,83.67385070655472,,
42330,2531,Pizza Craft,Mexican,2025-07-16 20:23:04,delay,1366.64,28.17,Cash,,Bangalore,Rohan,South Thali,20.531618768524687,83.58647355010889,26.577067810035004,76.84368322107511,Customer Cancelled,461.97
72063,2867,burger hub,north indian,2025-11-12 07:23:04,54,427.72,,Wallet,,Kolkata,Fatima,"Burger, Fries",12.913318772914929,83.09725236632886,13.618679380635525,73.37646368174372,Customer Cancelled,0
90001,3123,Café Bliss,Japanese,2025-10-29 00:34:04,58,,9.53,UPI,five,Kolkata,Sana,Noodles,14.571496269049982,86.27594563543896,21.03719089677843,85.33836252505748,,
68051,8865,Spice Villa,north indian,2025-07-19 14:27:04,,1736.6,,Wallet,five,Pune,Harsh,South Thali,22.48699669546095,80.51419276133765,27.473255153243883,79.11485782197784,,
33504,1352,Kebab Street,Mexican,2025-05-18 11:01:04,,NA,18.18,Wallet,3.9,Delhi,Fatima,"Pizza, Coke",23.51797791079897,85.84594795346422,23.504328529594382,86.22492460107756,Rider unavailable,pending
99620,6585,Café Bliss,Japanese,2025-02-19 00:45:04,42,,,Net Banking,4.7,Delhi,Fatima,Noodles,18.90668220684979,80.9601856329768,16.67068454630127,84.31576621635062,Customer Cancelled,196.68
37672,9464,Burger Hub,Italian,2025-06-30 12:24:04,delay,,,Card,3.8,Mumbai,Kiran,"Pizza, Coke",17.568209261743103,76.44612634605915,27.154118669748122,88.25538109472285,Rider unavailable,625.59
34031,6159,Sushi World,Italian,2025-05-06 23:34:04,,,,UPI,4.2,Hyderabad,Fatima,Sushi Set,18.963977817001336,72.97590193020638,28.608602067381522,75.34700604924333,Rider unavailable,0
27321,4212,Noodle House,Japanese,2025-11-25 05:30:04,,831.4,38.86,UPI,,Delhi,Amit,"Burger, Fries",19.029133988520908,74.49439320343792,27.86570789963632,77.45716185618714,Rider unavailable,0
67907,3520,burger hub,Italian,2025-06-06 17:49:04,delay,529.36,24.14,Net Banking,,Bangalore,Sana,"Burger, Fries",28.38529873824265,82.77128640139277,13.44069019995385,77.91458293166976,,
21803,5248,Tandoori Nights,Fast Food,2024-12-30 21:53:04,,,,CASH,3.8,Kolkata,Kiran,South Thali,17.852333428902742,83.10984443611578,13.098114179695232,82.75289888393763,Restaurant busy,0
36809,7634,SPICE VILLA,ITALIAN,2025-06-09 06:16:04,delay,1653.23,8.2,UPI,five,Bangalore,Fatima,Noodles,21.653609162218807,78.60006499816437,27.359014088185702,82.2105041865222,,
35552,1149,SPICE VILLA,ITALIAN,2025-06-21 21:50:04,delay,,,UPI,five,Pune,Fatima,"Pizza, Coke",13.00315860541035,80.92591181226763,27.564526217390025,87.37087217742739,,
27166,9522,Burger Hub,ITALIAN,2025-03-10 20:40:04,40,,,CASH,five,Pune,Fatima,South Thali,16.87475516043228,87.377682335976,21.968571080308372,85.19444592347298,Restaurant busy,0
14780,6490,Veggie Point,North Indian,2025-09-21 02:20:04,,NA,24.04,Card,1.1,Kolkata,Rohan,Biryani,26.688088673310933,86.22449238368,24.90308281441667,76.65993215048682,Restaurant busy,418.09
22348,1675,Noodle House,South Indian,2025-11-11 14:15:04,,NA,,Wallet,five,Delhi,Fatima,Noodles,19.759797792934393,73.01592998519841,12.910317498217218,87.17578853397696,Restaurant busy,0
25585,8963,Spice Villa,Japanese,2025-09-23 23:20:04,51,,13.0,Card,,Hyderabad,Harsh,"Burger, Fries",12.82235934150437,75.86484763311333,13.73641568118714,85.41471286062196,Customer Cancelled,96.96
44851,8755,burger hub,Italian,2025-06-26 07:59:04,,,,Card,,Delhi,Kiran,"Burger, Fries",24.374539078169335,83.54049006554398,23.28661583192934,86.88660055125118,,
12957,9492,Biryani Express,Italian,2025-04-15 21:04:04,,445.01,,Cash,3.7,Pune,Harsh,Noodles,22.042898377280522,81.8301852789501,14.72707621233823,76.88291626177566,,
86461,6097,Biryani Express,ITALIAN,2025-08-26 22:26:04,70,NA,,Wallet,five,Hyderabad,Rohan,Noodles,14.510205120467129,85.70800992920675,28.436121789029535,76.85253826133346,Customer Cancelled,pending
96704,2521,Spice Villa,Mexican,2024-12-02 12:37:04,104,NA,,CASH,2.0,Bangalore,Kiran,Biryani,14.230727999675825,81.78535422549785,20.316121787770857,78.54113143138215,Customer Cancelled,0
39547,7750,Noodle House,Japanese,2025-01-20 17:50:04,,,28.53,Wallet,five,Bangalore,Kiran,Sushi Set,18.687558952979998,79.50263708490455,20.102513404029715,84.94799157390779,,
64789,6565,Kebab Street,Chinese,2025-07-14 06:29:04,delay,NA,,upi,4.4,Bangalore,Rohan,Sushi Set,18.149702016633636,82.97451566485655,28.324359764871804,83.79155905757766,Customer Cancelled,93.54
97128,2317,Sushi World,South Indian,2024-12-30 11:01:04,,NA,,Card,,Delhi,Kiran,Sushi Set,27.959375959147984,73.7431359177334,27.11908476272874,77.81441147762771,,
78917,2723,Spice Villa,Italian,2025-03-10 22:34:04,37,,,UPI,4.5,Kolkata,Fatima,"Burger, Fries",28.691157795685964,82.99241075423193,13.87634389635066,79.51346544573553,Restaurant busy,pending
37630,4967,Tandoori Nights,Japanese,2024-12-06 18:14:04,,1452.83,38.13,upi,five,Delhi,Rohan,South Thali,14.71058123806538,81.49329333902898,17.946587989015356,87.20234347362174,Rider unavailable,469.05
29647,9765,Tandoori Nights,Chinese,2025-07-22 13:57:04,delay,371.64,,Wallet,five,Pune,Rohan,Sushi Set,27.426038911470293,75.45357244922134,23.979951326370603,84.12865245260232,,
87958,9563,Kebab Street,North Indian,2025-07-11 15:24:04,,584.91,,UPI,five,Mumbai,Harsh,Noodles,27.287657532629446,78.36216526345132,20.22950259950436,76.04388361758652,Restaurant busy,0
55279,3676,SPICE VILLA,Italian,2025-10-23 01:16:04,,,,Card,4.3,Kolkata,Kiran,Biryani,26.744529111278915,78.45062205242334,26.410396411726712,74.16726554880941,,
11192,9062,Noodle House,Fast Food,2025-01-16 03:17:04,delay,NA,,UPI,2.1,Pune,Fatima,Biryani,16.05756452012204,87.22034306439517,16.09710997522992,80.37892247105111,,
77979,9450,Sushi World,Mexican,2025-07-01 07:13:04,delay,207.91,22.23,UPI,3.9,Pune,Kiran,Noodles,23.432373484916607,73.04392073594505,20.6109780122003,78.58320089848341,Restaurant busy,0
13928,8408,Café Bliss,Fast Food,2025-08-30 10:12:04,34,NA,,UPI,five,Delhi,Harsh,"Pizza, Coke",16.279726647637702,80.09833618816256,25.42989887023758,86.2086894299033,,
22039,8102,Pizza Craft,ITALIAN,2025-01-18 13:14:04,,1434.0,,UPI,five,Bangalore,Deepak,Biryani,17.9943111274752,85.28414163591671,19.513902035313272,73.4615279072283,Rider unavailable,686.06
17834,1796,Café Bliss,Chinese,2025-03-11 09:00:04,65,,21.13,CASH,five,Mumbai,Sana,"Burger, Fries",23.369063191703322,84.64445258883188,16.659282340318377,84.73225320423593,Restaurant busy,461.22
52188,8737,Spice Villa,Fast Food,2025-04-07 05:51:04,,NA,,upi,,Pune,Sana,South Thali,20.365511513134457,86.17628868071604,25.91216939729236,77.0105433891364,Customer Cancelled,328.72
59227,1084,Biryani Express,Japanese,2025-04-17 17:30:04,delay,NA,,Cash,,Bangalore,Kiran,"Burger, Fries",23.387461272532622,85.77230011823036,18.48708495613304,76.25821082596049,,
33347,1107,Sushi World,Italian,2025-02-08 02:36:04,92,NA,,Net Banking,,Delhi,Rohan,Biryani,26.774864302344746,86.70302823973849,16.881216801905904,73.18359028798466,Customer Cancelled,pending
21744,5110,Spice Villa,north indian,2024-12-27 21:11:04,,,,upi,4.1,Pune,Fatima,"Pizza, Coke",27.812891086358096,81.9672866507953,21.45739121235068,85.16947036652755,Customer Cancelled,484.34
46112,1608,Kebab Street,Fast Food,2025-03-30 19:37:04,delay,NA,,CASH,,Kolkata,Amit,"Burger, Fries",23.633979848355583,76.93302487848443,22.671611566518973,78.29487424942376,Rider unavailable,pending
60175,9027,Kebab Street,ITALIAN,2025-11-04 12:34:04,,,24.23,Cash,4.4,Hyderabad,Deepak,Biryani,15.70777350817978,75.8315638724173,22.592384871892744,72.95197207443967,Restaurant busy,pending
89815,3184,Noodle House,Italian,2024-12-23 16:47:04,delay,,32.77,Cash,five,Kolkata,Rohan,Noodles,18.049626135827474,84.94990511049559,15.859295301839166,84.44770255325565,Rider unavailable,236.17
61681,7816,SPICE VILLA,South Indian,2025-07-16 17:19:04,delay,983.53,3.88,Net Banking,,Pune,Kiran,"Burger, Fries",18.59215627337501,83.89521062309143,16.856916960785046,82.42009637127077,Rider unavailable,0
23975,7929,Spice Villa,Chinese,2025-09-21 15:30:04,75,NA,,Wallet,2.6,Bangalore,Harsh,Noodles,18.41988195115463,88.04867438515566,18.803311279204955,82.36021353880562,,
28204,2943,SPICE VILLA,North Indian,2025-08-30 03:22:04,delay,1142.85,6.6,CASH,five,Pune,Rohan,"Pizza, Coke",15.365928089787655,87.2942284686517,22.190878216590065,87.64169152123203,Customer Cancelled,656.36
73901,1313,SPICE VILLA,Japanese,2025-02-27 00:08:04,,365.98,,Net Banking,,Hyderabad,Harsh,Biryani,13.90838364917844,73.95087207307124,22.411120381134943,84.3842776096337,,
27820,2222,Noodle House,Mexican,2024-12-28 10:31:04,,NA,17.62,UPI,five,Mumbai,Sana,Biryani,18.99778132849791,73.85069356082134,16.36419412426987,81.2459409145553,,
79663,8480,Sushi World,North Indian,2025-01-29 08:23:04,99,,,CASH,five,Delhi,Deepak,Biryani,26.7009392490109,81.46350995833781,17.677009250537985,88.14051731145567,Customer Cancelled,273.34
12555,7492,SPICE VILLA,north indian,2025-06-13 07:22:04,43,574.45,,Cash,five,Bangalore,Harsh,Biryani,16.449524847128615,74.58990775597584,15.602352709406487,87.1988879564435,Rider unavailable,pending
54762,6169,Tandoori Nights,Japanese,2025-09-02 20:52:04,,NA,13.85,Net Banking,4.0,Kolkata,Sana,Biryani,28.07825486311635,73.30320569170446,17.83925622237288,86.97736732728791,Customer Cancelled,495.49
28804,7273,Noodle House,north indian,2025-03-23 01:13:04,40,946.71,,upi,1.8,Delhi,Sana,Biryani,23.794743323095357,80.93638243336642,18.75078190294838,78.73072160777515,Restaurant busy,168.46
51400,6881,burger hub,North Indian,2025-03-03 17:11:04,,NA,,UPI,3.2,Pune,Deepak,Biryani,15.151330468878996,79.57012851343956,15.67182734074852,80.87527439165515,Customer Cancelled,0
73492,6016,Burger Hub,South Indian,2025-06-22 14:49:04,,NA,,Net Banking,five,Mumbai,Rohan,"Pizza, Coke",24.63860181235517,86.17376874207146,15.910029549234196,82.84539198595598,Customer Cancelled,481.87
71961,3679,Pizza Craft,Italian,2025-01-12 09:46:04,34,883.26,13.35,upi,,Kolkata,Deepak,Noodles,26.446740825411858,87.3331637623067,19.492614240209296,87.04175779201465,Restaurant busy,396.26
77879,8311,Sushi World,Mexican,2025-11-25 13:52:04,,NA,,Card,five,Pune,Harsh,Biryani,20.979480889205966,80.95773373773895,15.370843212561837,86.00793833735787,Restaurant busy,pending
45065,3249,Burger Hub,Mexican,2025-05-04 01:35:04,47,NA,,upi,five,Delhi,Amit,Sushi Set,19.425668766752526,80.0799830569165,21.123711008671897,75.69420717534965,Restaurant busy,246.82
88097,5457,SPICE VILLA,Japanese,2025-10-12 21:43:04,67,1565.76,,Net Banking,2.3,Bangalore,Fatima,"Pizza, Coke",24.8201101498055,87.72715253886855,18.413433201617295,83.53897554619991,Rider unavailable,0
85883,7590,Biryani Express,Italian,2025-07-26 03:33:04,,,,Cash,,Bangalore,Fatima,"Pizza, Coke",25.555014851852796,83.63887834000619,26.273577865629814,83.29712556428233,Rider unavailable,0
80657,2842,Veggie Point,Japanese,2025-06-11 18:37:04,38,656.91,,Card,five,Hyderabad,Sana,South Thali,24.586664569297003,78.94488110468112,14.536502743164343,77.69161794216306,Customer Cancelled,119.73
26867,4639,Café Bliss,Fast Food,2025-09-07 17:33:04,36,410.53,27.61,CASH,five,Delhi,Amit,"Pizza, Coke",15.129113100851717,75.0330349258937,14.249657259270627,75.69230202396585,Customer Cancelled,pending
69721,1527,Biryani Express,Japanese,2025-09-20 04:29:04,112,,,Card,,Pune,Fatima,South Thali,17.08619108747233,87.94725132861782,22.150648670286017,86.04219828193955,Customer Cancelled,0
25701,8694,Kebab Street,Chinese,2025-04-02 02:03:04,delay,NA,,Wallet,five,Delhi,Harsh,"Pizza, Coke",19.699706884489856,83.94167393198553,28.290217938983666,76.72747623331122,Restaurant busy,pending
89187,3914,Burger Hub,Japanese,2024-12-30 10:54:04,,,15.85,upi,five,Hyderabad,Kiran,Sushi Set,16.12023043415895,74.574551949943,18.432391709670323,83.36300707766806,Restaurant busy,0
10675,9865,Spice Villa,Fast Food,2025-03-13 17:14:04,delay,1239.51,,Wallet,five,Pune,Fatima,"Pizza, Coke",24.48357685003944,76.05927060962651,26.168063465176893,74.18611716486319,Restaurant busy,0
82660,7574,Kebab Street,North Indian,2024-12-05 18:26:04,delay,962.08,,Net Banking,five,Hyderabad,Deepak,"Pizza, Coke",27.20966453086666,81.45072221772021,28.181814884173214,73.28772801936131,Rider unavailable,0
78531,7798,burger hub,Chinese,2025-10-03 08:47:04,delay,1655.32,,UPI,five,Kolkata,Sana,"Pizza, Coke",17.140470561036484,78.94435269524132,14.252864176321825,87.16779889360939,Rider unavailable,pending
38106,4296,Burger Hub,Fast Food,2024-11-25 14:49:04,111,NA,,upi,2.9,Pune,Kiran,Sushi Set,22.098562185155682,73.75442733780817,23.71637973784432,82.44325013780168,Customer Cancelled,pending
34467,7017,Café Bliss,North Indian,2025-09-27 09:03:04,,,18.1,UPI,five,Hyderabad,Kiran,Biryani,27.830485323844727,76.84814749442141,15.104622867177998,86.09445755774162,Customer Cancelled,pending
99498,8147,Biryani Express,ITALIAN,2024-11-27 09:06:04,delay,,,Net Banking,,Bangalore,Deepak,Biryani,16.89565067462294,76.97829871201759,18.538200908820148,73.11041428442134,Restaurant busy,0
33148,7094,Biryani Express,Chinese,2025-03-28 04:11:04,delay,,,Net Banking,,Bangalore,Harsh,"Pizza, Coke",15.050963356541338,84.84296818825013,14.136107001936553,84.23509450425175,,
95906,9088,Sushi World,north indian,2025-10-04 01:43:04,112,NA,,CASH,five,Delhi,Rohan,Biryani,14.167170709171478,77.10365758253359,17.195984002793534,77.61600620962004,Rider unavailable,0
30249,6911,Noodle House,North Indian,2025-01-14 04:05:04,delay,,25.89,upi,five,Mumbai,Harsh,Noodles,20.66349635546861,73.65453438670903,18.120314286031906,81.68035517047319,Customer Cancelled,0
53808,5017,SPICE VILLA,north indian,2024-12-28 14:30:04,,NA,21.52,CASH,2.7,Delhi,Fatima,"Burger, Fries",17.07013330841527,78.22435943629229,16.968379294957543,83.99572347108756,Rider unavailable,pending
31306,6125,Noodle House,Japanese,2025-04-29 05:31:04,,989.33,30.47,upi,five,Delhi,Rohan,Biryani,23.6726040779265,72.88517869812036,14.786794971590425,85.92058998348276,Rider unavailable,0
50270,3412,Biryani Express,Fast Food,2025-11-23 20:17:04,delay,NA,,Card,,Bangalore,Fatima,Noodles,18.364630616599328,79.86809699785337,27.69086556129526,77.93482593361855,Customer Cancelled,0
79230,9359,Spice Villa,South Indian,2024-12-30 08:23:04,37,,,Net Banking,five,Bangalore,Kiran,South Thali,21.249146853451826,86.03714789085251,23.03077964028597,87.83079387964966,Rider unavailable,178.7
52570,5331,Sushi World,South Indian,2025-01-02 12:39:04,112,NA,24.78,UPI,five,Kolkata,Sana,"Pizza, Coke",24.680291241098878,86.44614729409594,12.963035232233567,80.26327872213554,Rider unavailable,pending
22234,1565,Kebab Street,South Indian,2024-12-26 13:13:04,63,NA,,Wallet,,Pune,Sana,"Pizza, Coke",21.377621008591575,77.28086318592045,13.690081480660043,76.10580880113179,Rider unavailable,469.17
58172,5092,Veggie Point,Fast Food,2025-01-04 09:17:04,,1219.49,38.46,Card,five,Mumbai,Rohan,Biryani,20.05273437669502,77.47016727690308,15.633579401667998,86.29050699543451,Restaurant busy,0
28489,7718,Noodle House,North Indian,2025-08-27 21:18:04,83,707.87,,Net Banking,five,Kolkata,Harsh,"Pizza, Coke",25.912658548687304,80.68160955899637,20.434447555402908,75.63506805150348,Rider unavailable,pending
47072,9242,Sushi World,Italian,2025-09-11 23:59:04,delay,,,CASH,,Mumbai,Sana,"Pizza, Coke",26.483638004256576,78.58144029745829,15.609358486108219,74.17615069138184,Customer Cancelled,pending
93855,8023,Biryani Express,Japanese,2025-11-19 16:07:04,delay,NA,,CASH,,Kolkata,Sana,South Thali,22.455482372944882,85.1173429241386,20.960685046948438,86.61096734217584,Customer Cancelled,417.73
61985,5303,SPICE VILLA,north indian,2025-09-25 07:24:04,delay,NA,13.4,Card,2.5,Bangalore,Harsh,Sushi Set,13.777565927979598,78.53215086855471,16.93304828391305,81.96643380714143,Customer Cancelled,571.49
25008,2209,Burger Hub,North Indian,2025-11-03 10:55:04,105,,7.37,CASH,3.6,Pune,Sana,Sushi Set,18.619148286194044,81.57959936715689,26.941154703799782,78.61014025673308,Rider unavailable,pending
53591,9951,SPICE VILLA,Italian,2024-12-24 10:47:04,delay,NA,,CASH,4.9,Delhi,Amit,"Burger, Fries",19.211065260832832,77.33348227145238,16.50655485470214,86.94734563340194,,
79753,9113,Tandoori Nights,South Indian,2025-07-04 18:41:04,,,,upi,five,Mumbai,Sana,"Pizza, Coke",21.430817402618352,82.4870661640897,23.809915257863224,76.81634660353889,Customer Cancelled,pending
84360,8927,Pizza Craft,North Indian,2025-08-12 13:07:04,74,NA,,upi,5.0,Hyderabad,Amit,South Thali,26.610965844472215,74.19796955133963,28.39015328277306,79.06571614313113,Rider unavailable,0
54680,5093,Sushi World,South Indian,2024-12-05 22:25:04,delay,1571.28,25.42,Net Banking,,Mumbai,Deepak,South Thali,12.871600829191028,79.82817910351174,21.985115612845146,82.2334183399779,,
77017,2452,Pizza Craft,Fast Food,2025-02-23 07:46:04,delay,NA,22.38,Net Banking,,Delhi,Sana,Noodles,20.700398445941605,79.71846739420245,25.252877861009274,73.71796555660693,,
51509,5783,burger hub,Mexican,2025-02-22 14:37:04,52,,,Card,,Hyderabad,Sana,Noodles,16.52120508894919,87.2504758298528,22.667584834453834,81.86588641557677,Rider unavailable,pending
98420,3190,Café Bliss,Mexican,2025-07-01 18:35:04,delay,NA,,Card,,Mumbai,Fatima,Sushi Set,20.577797950748714,83.66416793544386,27.25857499211035,79.90341734680975,,
27344,4895,Sushi World,Mexican,2025-10-20 13:19:04,34,NA,29.34,CASH,five,Bangalore,Fatima,South Thali,13.946347564003494,79.11116346099159,12.815682694157656,82.66011738694735,Customer Cancelled,pending
86251,9668,Kebab Street,Fast Food,2025-05-17 12:08:04,delay,1150.73,,upi,2.7,Mumbai,Rohan,Noodles,25.946458135170744,75.73893984997012,13.384050483130261,73.20769891110018,,
25494,8736,Biryani Express,north indian,2024-12-02 06:58:04,,1779.3,,Wallet,five,Bangalore,Fatima,"Pizza, Coke",16.06014156731636,75.34965658059875,21.90892399290846,82.24987631100049,Restaurant busy,0
39257,2487,Biryani Express,Italian,2025-11-10 20:35:04,delay,NA,,Net Banking,,Mumbai,Fatima,Sushi Set,25.959048257706247,82.82949530250355,19.48373072987204,82.82894446404441,Restaurant busy,0
88231,4741,Tandoori Nights,Japanese,2025-06-18 19:34:04,116,,29.36,Net Banking,,Hyderabad,Deepak,"Burger, Fries",21.279778660534546,84.66405063600102,28.21726765676213,84.9809260014357,Restaurant busy,pending
69650,4166,Spice Villa,South Indian,2024-12-22 23:33:04,,NA,,Net Banking,five,Kolkata,Kiran,Noodles,21.072677060558604,79.62458595321719,19.738785237953962,86.33860335625343,Restaurant busy,0
12645,2175,SPICE VILLA,Mexican,2025-10-07 01:14:04,39,NA,,upi,4.3,Hyderabad,Amit,Biryani,24.91826951615898,75.93637800865346,15.793927656676669,81.71377928674119,,
99463,1191,Sushi World,north indian,2025-06-10 04:47:04,,,,Net Banking,,Kolkata,Rohan,South Thali,15.10968841150186,74.77805919293883,24.261965012026607,80.46306460642744,,
73292,9777,Burger Hub,Japanese,2025-10-24 23:29:04,70,,,upi,,Hyderabad,Kiran,Sushi Set,15.255093860140724,75.36537728614266,17.847156528062015,83.65704850226354,Rider unavailable,pending
84808,2655,Burger Hub,North Indian,2025-05-29 19:50:04,delay,NA,,CASH,five,Mumbai,Deepak,South Thali,24.731502642986243,72.87522907427537,26.19469068597875,73.76642944990981,Rider unavailable,0
39170,2560,Café Bliss,South Indian,2024-12-12 08:21:04,delay,NA,23.51,Net Banking,,Delhi,Sana,Biryani,19.029172116054525,86.68766174782246,23.205505325952515,73.997608363365,,
61868,9007,Sushi World,Japanese,2025-05-08 00:54:04,delay,NA,,Cash,,Delhi,Fatima,Noodles,27.110664495584928,75.32016705005837,16.502105732544447,72.88772169779536,Rider unavailable,478.82
36050,7627,Spice Villa,Mexican,2025-06-21 11:56:04,82,,28.16,CASH,3.8,Bangalore,Kiran,Biryani,13.291846898077402,84.88610084221628,20.56447872285203,78.91911819796098,Customer Cancelled,0
94526,3851,Tandoori Nights,north indian,2025-09-02 08:22:04,23,1021.62,39.86,CASH,five,Bangalore,Rohan,"Burger, Fries",20.007098950371486,74.26072398913541,26.096198692327754,77.95023117040978,Rider unavailable,0
38165,5845,SPICE VILLA,Italian,2025-09-23 23:07:04,51,,,Wallet,2.1,Kolkata,Deepak,"Burger, Fries",14.173135867607277,85.0574649097701,16.47474787287461,80.62142329240048,,
76614,9696,Café Bliss,Fast Food,2025-05-17 07:59:04,15,NA,,Card,,Hyderabad,Sana,Noodles,24.79703102534361,86.44403500082174,13.389844566942882,83.17352743361839,Restaurant busy,0
54542,4970,Pizza Craft,north indian,2025-01-06 20:18:04,96,,26.07,Cash,1.9,Pune,Kiran,"Pizza, Coke",15.470646385422583,87.51159048048463,21.73857714976868,85.89248567928566,Rider unavailable,pending
11295,5712,Spice Villa,South Indian,2025-06-23 19:30:04,delay,203.53,,Cash,five,Pune,Deepak,Noodles,27.109700402132503,76.4842371654009,28.295779263773014,83.44180038805024,Rider unavailable,0
62849,2528,Spice Villa,Fast Food,2025-11-09 07:21:04,89,,,CASH,five,Delhi,Fatima,Biryani,20.10593852381018,85.43439653296558,24.9578196906793,86.5660212379975,Restaurant busy,455.5
